state,account length,area code,international plan,voice mail plan,number vmail messages,total day calls,total day charge,total eve calls,total eve charge,total night calls,total night charge,total intl calls,total intl charge,number customer service calls,move
9,0.4090909090909091,0.06862745098039216,0,0,0.0,0.5636363636363636,0.8619477911646586,0.5235294117647059,0.48301520543513426,0.5828571428571429,0.3421496904895892,0.25,0.5203703703703704,0.1111111111111111,1
30,0.384297520661157,0.06862745098039216,0,0,0.0,0.696969696969697,0.3254685408299866,0.4647058823529412,0.5056615981882886,0.44571428571428573,0.5194147439504784,0.1,0.29444444444444445,0.3333333333333333,0
34,0.3305785123966942,0.0,0,1,0.6923076923076923,0.6424242424242425,0.46887550200803213,0.8117647058823529,0.5781300549983824,0.44571428571428573,0.4395047833427124,0.1,0.2148148148148148,0.2222222222222222,0
35,0.6570247933884298,0.06862745098039216,0,0,0.0,0.7636363636363637,0.6745314591700134,0.7470588235294118,0.6554513102555808,0.5714285714285714,0.45920090039392236,0.4,0.5351851851851852,0.2222222222222222,0
29,0.4090909090909091,0.06862745098039216,0,0,0.0,0.6424242424242425,0.6266733601070951,0.7294117647058823,0.3468133290197347,0.38285714285714284,0.6128306133933596,0.05,0.5092592592592592,0.3333333333333333,0
49,0.3181818181818182,1.0,0,1,0.5,0.593939393939394,0.5376506024096386,0.3941176470588235,0.5270139113555483,0.38857142857142857,0.5492402926280248,0.15,0.5648148148148148,0.0,0
33,0.5702479338842975,1.0,1,0,0.0,0.5575757575757576,0.49096385542168675,0.7235294117647059,0.7745066321578777,0.6685714285714286,0.6415306696679798,0.15,0.5259259259259259,0.3333333333333333,0
6,0.359504132231405,0.06862745098039216,0,0,0.0,0.8545454545454545,0.4802543507362784,0.7588235294117647,0.5816887738595924,0.5257142857142857,0.2200337647720878,0.35,0.5259259259259259,0.3333333333333333,0
16,0.6239669421487604,0.0,0,1,0.75,0.8303030303030303,0.6915997322623828,0.6058823529411764,0.6509220317049499,0.6742857142857143,0.4839617332583005,0.15,0.4944444444444444,0.1111111111111111,0
45,0.5909090909090909,0.06862745098039216,0,0,0.0,0.7212121212121212,0.2784471218206158,0.5176470588235295,0.47104496926560985,0.4742857142857143,0.43050084411930223,0.2,0.37037037037037035,0.0,0
13,0.18181818181818182,1.0,1,1,0.7692307692307693,0.6909090909090909,0.5092034805890228,0.5823529411764706,0.749595600129408,0.45714285714285713,0.16994935284186832,0.15,0.5407407407407407,0.3333333333333333,0
30,0.5206611570247934,0.06862745098039216,1,0,0.0,0.6484848484848484,0.9225234270414994,0.5294117647058824,0.38951795535425426,0.5142857142857142,0.5256049521665729,0.35,0.6407407407407407,0.1111111111111111,1
28,0.41735537190082644,1.0,0,0,0.0,0.5151515151515151,0.19829317269076305,0.6294117647058823,0.6227758007117438,0.5942857142857143,0.325267304445695,0.1,0.5555555555555555,0.2222222222222222,0
2,0.19834710743801653,0.0,1,1,0.6153846153846154,0.7151515151515152,0.5031793842034806,0.711764705882353,0.6243934001941119,0.6571428571428571,0.5177265053460889,0.15,0.7555555555555555,0.3333333333333333,1
19,0.1446280991735537,0.06862745098039216,0,0,0.0,0.7090909090909091,0.3994310575635877,0.711764705882353,0.5622775800711743,0.4514285714285714,0.6364659538548115,0.2,0.4351851851851852,0.2222222222222222,0
48,0.049586776859504134,1.0,0,0,0.0,0.7090909090909091,0.4762382864792504,0.6,0.6146878032999029,0.6171428571428571,0.5464265616207091,0.15,0.45,0.1111111111111111,0
1,0.6198347107438017,0.0,0,1,0.5192307692307693,0.6787878787878788,0.47339357429718876,0.6823529411764706,0.6444516337754772,0.5428571428571428,0.4079909960607766,0.1,0.2759259259259259,0.0,0
49,0.45454545454545453,0.0,0,0,0.0,0.6545454545454545,0.4879518072289157,0.6235294117647059,0.5619540601747007,0.5142857142857142,0.6049521665728756,0.2,0.5351851851851852,0.3333333333333333,0
5,0.5537190082644629,0.06862745098039216,1,0,0.0,0.9151515151515152,0.5040160642570282,0.48823529411764705,0.5755418958265933,0.6514285714285715,0.598199212155318,0.25,0.5555555555555555,0.2222222222222222,0
45,0.4669421487603306,0.06862745098039216,0,1,0.6538461538461539,0.3878787878787879,0.3258032128514056,0.49411764705882355,0.6305402782271109,0.38857142857142857,0.7315700619020822,0.8,0.5203703703703704,0.0,0
30,0.5,0.06862745098039216,0,1,0.6538461538461539,0.7454545454545455,0.5835006693440428,0.7235294117647059,0.5590423811064381,0.6057142857142858,0.3207653348339899,0.05,0.5351851851851852,0.2222222222222222,0
42,0.36363636363636365,0.06862745098039216,0,0,0.0,0.6787878787878788,0.5928714859437751,0.6823529411764706,0.521190553219023,0.5771428571428572,0.6696679797411368,0.05,0.8407407407407407,0.0,0
44,0.3925619834710744,0.06862745098039216,0,0,0.0,0.6181818181818182,0.35793172690763053,0.6529411764705882,0.671950824975736,0.5142857142857142,0.4248733821046708,0.1,0.45,0.2222222222222222,0
19,0.43388429752066116,0.0,0,0,0.0,0.5878787878787879,0.5296184738955824,0.5235294117647059,0.7085085732772565,0.6057142857142858,0.41586944288126054,0.2,0.55,0.2222222222222222,0
17,0.5,0.06862745098039216,0,0,0.0,0.8242424242424242,0.3666331994645248,0.7823529411764706,0.671950824975736,0.76,0.3764772087788408,0.25,0.5351851851851852,0.0,0
50,0.35537190082644626,0.06862745098039216,0,1,0.3076923076923077,0.5515151515151515,0.7322623828647925,0.5941176470588235,0.6379812358460045,0.41714285714285715,0.3624085537422623,0.1,0.7351851851851852,0.1111111111111111,0
8,0.5950413223140496,0.06862745098039216,0,0,0.0,0.6848484848484848,0.5384872824631861,0.5411764705882353,0.560012940795859,0.5885714285714285,0.5526167698368036,0.15,0.7092592592592593,0.5555555555555556,0
22,0.5578512396694215,0.06862745098039216,0,1,0.46153846153846156,0.8121212121212121,0.142570281124498,0.5235294117647059,0.8133290197347137,0.6571428571428571,0.2830613393359595,0.3,0.55,0.0,0
50,0.45454545454545453,0.0,0,0,0.0,0.43636363636363634,0.4708835341365462,0.4294117647058823,0.6295697185376901,0.5885714285714285,0.42993809791783905,0.3,0.48518518518518516,0.2222222222222222,0
23,0.6859504132231405,0.06862745098039216,1,0,0.0,0.6545454545454545,0.40880187416332,0.6529411764705882,0.20802329343254608,0.5657142857142857,0.5520540236353405,0.2,0.4944444444444444,0.0,0
50,0.359504132231405,0.0,0,0,0.0,0.5878787878787879,0.47339357429718876,0.6941176470588235,0.5134260757036557,0.5085714285714286,0.6370287000562747,0.2,0.7259259259259259,0.0,0
34,0.5371900826446281,0.06862745098039216,0,0,0.0,0.7151515151515152,0.7515060240963856,0.5235294117647059,0.4949854416046587,0.5942857142857143,0.5672481710748453,0.05,0.5351851851851852,0.2222222222222222,0
30,0.3677685950413223,0.0,0,0,0.0,0.48484848484848486,0.5465194109772422,0.7352941176470589,0.7405370430281463,0.5542857142857143,0.6572875633089477,0.2,0.5851851851851851,0.2222222222222222,0
8,0.3884297520661157,0.06862745098039216,0,0,0.0,0.593939393939394,0.41365461847389556,0.6411764705882353,0.9187965059851181,0.4114285714285714,0.5312324141812043,0.1,0.4407407407407407,0.1111111111111111,0
31,0.16942148760330578,0.0,0,1,0.3076923076923077,0.48484848484848486,0.6850736278447122,0.711764705882353,0.5846004529278551,0.7885714285714286,0.6882386043894204,0.2,0.4703703703703703,0.1111111111111111,0
12,0.2809917355371901,1.0,0,0,0.0,0.593939393939394,0.4856091030789826,0.6411764705882353,0.30702038175347784,0.6114285714285714,0.43444006752954417,0.35,0.24074074074074073,0.3333333333333333,0
37,0.4049586776859504,0.0,0,0,0.0,0.7151515151515152,0.6286813922356091,0.611764705882353,0.38175347783888713,0.5485714285714286,0.5030951041080473,0.2,0.6055555555555555,0.0,0
38,0.29338842975206614,0.06862745098039216,0,0,0.0,0.6606060606060606,0.5120481927710844,0.5647058823529412,0.8049175024263991,0.6514285714285715,0.4935284186831739,0.2,0.5407407407407407,0.0,0
22,0.359504132231405,0.06862745098039216,0,1,0.2692307692307692,0.5575757575757576,0.8500669344042838,0.5058823529411764,0.5700420575865416,0.37142857142857144,0.6533483398987057,0.2,0.5944444444444444,0.5555555555555556,0
9,0.4628099173553719,0.06862745098039216,0,0,0.0,0.5878787878787879,0.9021084337349398,0.4117647058823529,0.6182465221611129,0.5142857142857142,0.5447383230163196,0.1,0.6796296296296296,0.1111111111111111,1
38,0.5826446280991735,0.0,1,1,0.4423076923076923,0.6242424242424243,0.29066265060240964,0.6470588235294118,0.6315108379165318,0.5714285714285714,0.4462577377602701,0.2,0.45,0.1111111111111111,0
49,0.008264462809917356,0.0,0,0,0.0,0.5272727272727272,0.5202476572958501,0.6058823529411764,0.4733096085409253,0.5085714285714286,0.590320765334834,0.15,0.6055555555555555,0.4444444444444444,0
29,0.09090909090909091,0.06862745098039216,0,0,0.0,0.7393939393939394,0.4426037483266399,0.4823529411764706,0.6153348430928502,0.7428571428571429,0.1288688801350591,0.15,0.5296296296296296,0.4444444444444444,1
48,0.30578512396694213,0.06862745098039216,0,0,0.0,0.7636363636363637,0.5257697456492638,0.6058823529411764,0.5461015852474926,0.5142857142857142,0.261114237478897,0.15,0.4148148148148148,0.1111111111111111,0
9,0.6198347107438017,0.06862745098039216,0,0,0.0,0.5515151515151515,0.49983266398929055,0.7470588235294118,0.4189582659333549,0.5028571428571429,0.3545301069217783,0.5,0.5351851851851852,0.1111111111111111,0
43,0.371900826446281,0.06862745098039216,0,0,0.0,0.34545454545454546,0.715528781793842,0.6647058823529411,0.4923972824328696,0.4114285714285714,0.41305571187394485,0.15,0.3296296296296296,0.1111111111111111,0
25,0.3181818181818182,1.0,0,0,0.0,0.6181818181818182,0.37433065595716203,0.788235294117647,0.7984471044969266,0.5428571428571428,0.4822734946539111,0.0,0.0,0.3333333333333333,0
9,0.40082644628099173,0.0,0,0,0.0,0.7757575757575758,0.26255020080321284,0.5235294117647059,0.6878032999029441,0.6285714285714286,0.5368598761958356,0.8,0.5407407407407407,0.3333333333333333,0
49,0.6818181818181818,0.0,0,1,0.7884615384615384,0.6606060606060606,0.5595716198125836,0.6294117647058823,0.3419605305726302,0.5371428571428571,0.501969611705121,0.25,0.55,0.5555555555555556,0
40,0.3181818181818182,0.06862745098039216,0,0,0.0,0.593939393939394,0.37382864792503345,0.5588235294117647,0.5221611129084439,0.4742857142857143,0.3731007315700619,0.1,0.5592592592592592,0.2222222222222222,0
10,0.2809917355371901,0.0,0,0,0.0,0.7393939393939394,0.6141231593038823,0.6705882352941176,0.7434487220964089,0.7371428571428571,0.7642093415869443,0.25,0.3055555555555555,0.4444444444444444,0
10,0.5,0.0,0,0,0.0,0.5757575757575758,0.44996653279785814,0.6647058823529411,0.49077968295050145,0.4342857142857143,0.3905458638154193,0.25,0.4259259259259259,0.2222222222222222,0
26,0.5661157024793388,0.06862745098039216,0,0,0.0,0.6424242424242425,0.6144578313253012,0.6470588235294118,0.5710126172759624,0.5828571428571429,0.4558244231851435,0.2,0.5592592592592592,0.0,0
11,0.0743801652892562,1.0,0,1,0.6538461538461539,0.6727272727272727,0.587182061579652,0.6941176470588235,0.6315108379165318,0.46285714285714286,0.3967360720315138,0.5,0.5907407407407407,0.3333333333333333,0
11,0.5785123966942148,1.0,0,0,0.0,0.5696969696969697,0.3930722891566265,0.49411764705882355,0.48495632481397605,0.6285714285714286,0.46314012380416436,0.3,0.5555555555555555,0.3333333333333333,0
19,0.32231404958677684,0.0,0,1,0.5192307692307693,0.7575757575757576,0.5470214190093708,0.6352941176470588,0.40504691038498863,0.5542857142857143,0.5441755768148565,0.2,0.39074074074074067,0.1111111111111111,0
30,0.7024793388429752,0.06862745098039216,0,0,0.0,0.4727272727272727,0.7456492637215529,0.6647058823529411,0.47201552895503074,0.5714285714285714,0.5284186831738886,0.15,0.2648148148148148,0.0,0
1,0.2066115702479339,0.06862745098039216,0,0,0.0,0.6424242424242425,0.11713520749665328,0.4823529411764706,0.5791006146878033,0.6571428571428571,0.5571187394485088,0.15,0.6203703703703703,0.0,0
3,0.4669421487603306,1.0,0,0,0.0,0.7212121212121212,0.927710843373494,0.6176470588235294,0.4428987382724037,0.7371428571428571,0.5571187394485088,0.15,0.55,0.1111111111111111,1
27,0.40082644628099173,1.0,0,0,0.0,0.36363636363636365,0.4750669344042838,0.38235294117647056,0.34390164995147204,0.5714285714285714,0.6646032639279685,0.1,0.4444444444444444,0.1111111111111111,0
26,0.384297520661157,1.0,0,0,0.0,0.5757575757575758,0.5978915662650602,0.5117647058823529,0.5257198317696539,0.6342857142857142,0.38210467079347216,0.15,0.4703703703703703,0.2222222222222222,0
33,0.4090909090909091,0.06862745098039216,0,1,0.75,0.4484848484848485,0.5828313253012049,0.47058823529411764,0.5781300549983824,0.5085714285714286,0.4276871131119865,0.2,0.5592592592592592,0.2222222222222222,0
40,0.512396694214876,1.0,0,0,0.0,0.6363636363636364,0.5237617135207497,0.7235294117647059,0.3484309285021029,0.5371428571428571,0.6117051209904333,0.3,0.23518518518518516,0.1111111111111111,0
45,0.3305785123966942,1.0,0,0,0.0,0.509090909090909,0.7505020080321285,0.6294117647058823,0.44775153671950824,0.5371428571428571,0.37929093978615647,0.3,0.4351851851851852,0.2222222222222222,0
2,0.6322314049586777,0.0,0,0,0.0,0.696969696969697,0.8067269076305221,0.6058823529411764,0.49854416046586864,0.34285714285714286,0.7749015194147439,0.25,0.4407407407407407,0.0,1
7,0.371900826446281,0.0,0,0,0.0,0.4666666666666667,0.4765729585006694,0.6647058823529411,0.48172112584923976,0.4857142857142857,0.5914462577377603,0.25,0.8055555555555555,0.2222222222222222,0
39,0.384297520661157,0.06862745098039216,0,0,0.0,0.30303030303030304,0.40478580990629187,0.8352941176470589,0.63668715626011,0.4514285714285714,0.5205402363534046,0.15,0.2759259259259259,0.1111111111111111,0
49,0.23140495867768596,0.06862745098039216,0,0,0.0,0.6242424242424243,0.47540160642570284,0.6588235294117647,0.5179553542542867,0.4228571428571429,0.2819358469330332,0.1,0.4555555555555555,0.1111111111111111,0
21,0.5743801652892562,1.0,0,0,0.0,0.5212121212121212,0.42185408299866134,0.888235294117647,0.5066321578777094,0.4742857142857143,0.453573438379291,0.2,0.5444444444444444,0.0,0
1,0.2603305785123967,1.0,0,0,0.0,0.5333333333333333,0.8472222222222223,0.5235294117647059,0.5389841475250728,0.6114285714285714,0.5413618458075408,0.1,0.6,0.1111111111111111,1
27,0.21074380165289255,0.0,1,0,0.0,0.36363636363636365,0.411144578313253,0.7588235294117647,0.8152701391135555,0.6685714285714286,0.4918401800787845,0.15,0.6203703703703703,0.1111111111111111,0
26,0.4793388429752066,0.06862745098039216,0,0,0.0,0.4303030303030303,0.6639892904953146,0.4470588235294118,0.8149466192170819,0.5885714285714285,0.7011817670230727,0.05,0.5148148148148147,0.0,1
42,0.48760330578512395,0.06862745098039216,0,0,0.0,0.593939393939394,0.3713186077643909,0.5352941176470588,0.6861857004205759,0.6685714285714286,0.5571187394485088,0.05,0.6351851851851852,0.3333333333333333,0
18,0.34710743801652894,1.0,0,0,0.0,0.6484848484848484,0.3791834002677376,0.5941176470588235,0.5088967971530249,0.5657142857142857,0.7321328081035453,0.2,0.4555555555555555,0.3333333333333333,0
40,0.3760330578512397,1.0,0,0,0.0,0.6242424242424243,0.5225903614457832,0.5705882352941176,0.7440957618893562,0.5942857142857143,0.33652222847495783,0.1,0.5592592592592592,0.0,0
15,0.47520661157024796,0.06862745098039216,0,0,0.0,0.6909090909090909,0.7709170013386881,0.4176470588235294,0.5771594953089615,0.6228571428571429,0.4901519414743951,0.1,0.6851851851851851,0.5555555555555556,1
12,0.6694214876033058,1.0,0,0,0.0,0.42424242424242425,0.34856091030789826,0.5411764705882353,0.6088644451633776,0.5028571428571429,0.47495779403489025,0.3,0.5203703703703704,0.0,0
31,0.359504132231405,1.0,0,0,0.0,0.5878787878787879,0.40763052208835343,0.4764705882352941,0.4694273697832417,0.5085714285714286,0.49465391108610013,0.25,0.5703703703703703,0.2222222222222222,0
0,0.33884297520661155,0.06862745098039216,0,0,0.0,0.5151515151515151,0.5192436412315931,0.6705882352941176,0.4991912002588159,0.6285714285714286,0.5042205965109736,0.3,0.7351851851851852,0.1111111111111111,0
10,0.4793388429752066,1.0,0,0,0.0,0.7393939393939394,0.3140896921017403,0.6058823529411764,0.6680685862180523,0.42857142857142855,0.4316263365222285,0.25,0.6944444444444444,0.1111111111111111,0
18,0.3677685950413223,0.0,0,0,0.0,0.6606060606060606,0.40060240963855426,0.6705882352941176,0.833387253316079,0.64,0.6769836803601575,0.05,0.7055555555555555,0.0,0
22,0.5619834710743802,0.06862745098039216,0,0,0.0,0.6181818181818182,0.39123159303882193,0.5764705882352941,0.4839857651245552,0.5028571428571429,0.5334833989870569,0.3,0.5203703703703704,0.0,0
9,0.45867768595041325,0.06862745098039216,0,0,0.0,0.4909090909090909,0.3296519410977242,0.5882352941176471,0.5490132643157554,0.6342857142857142,0.6314012380416433,0.2,0.5,0.1111111111111111,0
44,0.21074380165289255,0.0,0,0,0.0,0.6545454545454545,0.8197791164658635,0.8,0.3565189259139437,0.41714285714285715,0.5813168261114238,0.25,0.4796296296296296,0.4444444444444444,0
26,0.7107438016528925,1.0,0,1,0.38461538461538464,0.6060606060606061,0.1711847389558233,0.4470588235294118,0.3248139760595276,0.7485714285714286,0.58244231851435,0.2,0.6648148148148147,0.1111111111111111,0
37,0.008264462809917356,1.0,0,0,0.0,0.6060606060606061,0.357095046854083,0.4588235294117647,0.7321255257198317,0.68,0.6848621271806415,0.3,0.29444444444444445,0.3333333333333333,0
1,0.49173553719008267,0.06862745098039216,0,1,0.5192307692307693,0.8606060606060606,0.5108768406961178,0.6058823529411764,0.7227434487220964,0.46285714285714286,0.6077658975801914,0.1,0.5555555555555555,0.1111111111111111,0
2,0.5413223140495868,0.06862745098039216,0,0,0.0,0.7636363636363637,0.2816265060240964,0.4470588235294118,0.5208670333225494,0.6171428571428571,0.39561057962858753,0.15,0.42037037037037034,0.1111111111111111,0
20,0.4132231404958678,0.0,0,0,0.0,0.4303030303030303,0.44210174029451144,0.7176470588235294,0.23099320608217405,0.5542857142857143,0.5801913337084975,0.05,0.29074074074074074,0.1111111111111111,0
28,0.23553719008264462,0.0,0,0,0.0,0.6484848484848484,0.5046854082998662,0.611764705882353,0.5629246198641216,0.7028571428571428,0.35959482273494653,0.45,0.7499999999999999,0.3333333333333333,0
30,0.30165289256198347,1.0,0,0,0.0,0.43636363636363634,0.6644912985274432,0.6058823529411764,0.4619864121643481,0.4057142857142857,0.6994935284186832,0.1,0.31481481481481477,0.2222222222222222,0
13,0.4628099173553719,0.0,0,0,0.0,0.6606060606060606,0.5978915662650602,0.4764705882352941,0.5483662245228081,0.5371428571428571,0.4389420371412493,0.2,0.4944444444444444,0.3333333333333333,0
25,0.5413223140495868,1.0,0,0,0.0,0.503030303030303,0.3607764390896921,0.5705882352941176,0.6687156260109998,0.6057142857142858,0.5655599324704559,0.25,0.3555555555555555,0.3333333333333333,0
16,0.09504132231404959,1.0,0,1,0.7884615384615384,0.48484848484848486,0.5322958500669344,0.45294117647058824,0.7868003882238758,0.6114285714285714,0.4760832864378166,0.1,0.5203703703703704,0.1111111111111111,0
6,0.5206611570247934,0.0,0,0,0.0,0.5515151515151515,0.44327309236947793,0.5,0.2850210287932708,0.7142857142857143,0.2965672481710748,0.15,0.4296296296296296,0.2222222222222222,0
31,0.34710743801652894,1.0,0,0,0.0,0.7878787878787878,0.6603078982597055,0.4411764705882353,0.41442898738272405,0.44,0.6432189082723692,0.15,0.6499999999999999,0.0,0
40,0.2396694214876033,0.06862745098039216,0,0,0.0,0.5151515151515151,0.36613119143239625,0.711764705882353,0.4668392106114526,0.56,0.5250422059651098,0.2,0.5259259259259259,0.3333333333333333,0
30,0.05785123966942149,0.06862745098039216,1,0,0.0,0.5151515151515151,0.6380522088353414,0.4647058823529412,0.45745713361371726,0.6685714285714286,0.47326955543050087,0.15,0.5851851851851851,0.1111111111111111,0
45,0.4628099173553719,0.0,0,1,0.5769230769230769,0.5272727272727272,0.5942101740294511,0.5235294117647059,0.3992235522484633,0.44,0.501969611705121,0.25,0.7444444444444444,0.2222222222222222,0
5,0.17355371900826447,0.06862745098039216,0,0,0.0,0.6909090909090909,0.5257697456492638,0.7705882352941177,0.35910708508573275,0.3942857142857143,0.4434440067529544,0.45,0.4,0.0,0
9,0.7603305785123967,1.0,0,1,0.46153846153846156,0.6060606060606061,0.3458835341365462,0.45294117647058824,0.29796182465221616,0.56,0.522228474957794,0.1,0.6148148148148147,0.5555555555555556,1
3,0.5206611570247934,0.06862745098039216,0,0,0.0,0.6424242424242425,0.412483266398929,0.5823529411764706,0.6334519572953736,0.5885714285714285,0.41755768148565,0.15,0.6351851851851852,0.1111111111111111,0
37,0.2809917355371901,0.06862745098039216,0,0,0.0,0.6121212121212121,0.6921017402945114,0.5823529411764706,0.3002264639275315,0.7885714285714286,0.44794597636465955,0.15,0.46481481481481474,0.0,0
43,0.41735537190082644,1.0,0,0,0.0,0.36363636363636365,0.6111111111111112,0.4117647058823529,0.47783888709155614,0.5142857142857142,0.4220596510973551,0.1,0.5444444444444444,0.1111111111111111,0
20,0.5165289256198347,1.0,0,0,0.0,0.3393939393939394,0.5249330655957163,0.5352941176470588,0.5435134260757036,0.4228571428571429,0.6133933595948228,0.15,0.5592592592592592,0.2222222222222222,0
49,0.5619834710743802,0.06862745098039216,0,0,0.0,0.593939393939394,0.23979250334672023,0.6764705882352942,0.7136848916208346,0.6571428571428571,0.5002813731007316,0.1,0.5148148148148147,0.2222222222222222,0
10,0.32644628099173556,0.0,0,0,0.0,0.42424242424242425,0.4064591700133869,0.48823529411764705,0.6095114849563248,0.6342857142857142,0.3072594259988745,0.2,0.7592592592592592,0.1111111111111111,0
45,0.3512396694214876,0.06862745098039216,0,0,0.0,0.49696969696969695,0.3430388219544846,0.5647058823529412,0.6554513102555808,0.7142857142857143,0.5565559932470456,0.25,0.5703703703703703,0.0,0
29,0.49173553719008267,0.06862745098039216,0,1,0.7692307692307693,0.48484848484848486,0.6320281124497993,0.49411764705882355,0.6133937237140085,0.37142857142857144,0.4153066966797974,0.15,0.6055555555555555,0.1111111111111111,0
43,0.34710743801652894,0.0,0,1,0.40384615384615385,0.8,0.6238286479250335,0.6176470588235294,0.6001294079585895,0.5428571428571428,0.6775464265616207,0.1,0.7851851851851852,0.2222222222222222,0
45,0.4214876033057851,0.06862745098039216,0,0,0.0,0.6060606060606061,0.6547858099062919,0.5882352941176471,0.47880944678097703,0.64,0.49127743387732137,0.55,0.45,0.2222222222222222,0
7,0.21487603305785125,0.06862745098039216,0,1,0.4230769230769231,0.696969696969697,0.21653279785809906,0.7,0.47072144936913624,0.72,0.6235227912211593,0.1,0.3,0.0,0
29,0.47107438016528924,0.06862745098039216,1,0,0.0,0.6363636363636364,0.42018072289156627,0.4,0.5063086379812358,0.5828571428571429,0.38885762521102984,0.25,0.6351851851851852,0.0,0
25,0.47520661157024796,0.0,1,0,0.0,0.6181818181818182,0.3965863453815261,0.5705882352941176,0.7198317696538337,0.5771428571428572,0.42374788970174454,0.2,0.5259259259259259,0.1111111111111111,0
42,0.38016528925619836,1.0,0,1,0.4423076923076923,0.5515151515151515,0.5575635876840697,0.6294117647058823,0.4299579424134584,0.38857142857142857,0.5075970737197524,0.1,0.7648148148148147,0.1111111111111111,0
13,0.43388429752066116,1.0,0,0,0.0,0.44242424242424244,0.45749665327978584,0.6588235294117647,0.4684568100938208,0.7485714285714286,0.6308384918401801,0.15,0.3592592592592592,0.1111111111111111,0
16,0.3760330578512397,1.0,0,0,0.0,0.44242424242424244,0.92570281124498,0.5882352941176471,0.35134260757036556,0.56,0.5317951603826674,0.5,0.46481481481481474,0.1111111111111111,0
32,0.45041322314049587,0.06862745098039216,0,0,0.0,0.5575757575757576,0.5637550200803213,0.5705882352941176,0.4043998705920414,0.4342857142857143,0.5053460889138999,0.2,0.8259259259259258,0.4444444444444444,0
49,0.5,0.06862745098039216,1,0,0.0,0.5212121212121212,0.4802543507362784,0.5764705882352941,0.6535101908767389,0.5371428571428571,0.5171637591446258,0.45,0.2648148148148148,0.1111111111111111,0
1,0.3347107438016529,0.06862745098039216,0,0,0.0,0.6,0.7789491298527443,0.6470588235294118,0.34034293109026204,0.3485714285714286,0.3742262239729882,0.2,0.34444444444444444,0.2222222222222222,0
5,0.2892561983471074,0.06862745098039216,0,0,0.0,0.6909090909090909,0.6193105756358769,0.6176470588235294,0.5004852798447105,0.49714285714285716,0.28756330894766463,0.5,0.4259259259259259,0.4444444444444444,0
31,0.371900826446281,0.06862745098039216,0,0,0.0,0.6666666666666666,0.2660642570281125,0.4647058823529412,0.5865415723066968,0.4742857142857143,0.43500281373100735,0.2,0.4444444444444444,0.4444444444444444,1
13,0.4462809917355372,0.06862745098039216,0,0,0.0,0.6303030303030303,0.5558902275769746,0.5352941176470588,0.563571659657069,0.5428571428571428,0.5830050647158131,0.2,0.7,0.0,0
47,0.5165289256198347,1.0,0,1,0.8076923076923077,0.5818181818181818,0.7049866131191433,0.5764705882352941,0.437398900032352,0.41714285714285715,0.5109735509285313,0.15,0.5296296296296296,0.2222222222222222,0
7,0.40082644628099173,0.06862745098039216,0,0,0.0,0.4909090909090909,0.4623493975903614,0.6705882352941176,0.4377224199288256,0.5542857142857143,0.3978615644344401,0.05,0.48518518518518516,0.2222222222222222,0
43,0.40082644628099173,1.0,0,0,0.0,0.4727272727272727,0.24497991967871488,0.7647058823529411,0.6124231640245875,0.7085714285714285,0.39279684862127184,0.35,0.45,0.0,0
11,0.3181818181818182,0.0,0,0,0.0,0.7515151515151515,0.2535140562248996,0.711764705882353,0.6230993206082175,0.5028571428571429,0.6308384918401801,0.25,0.34444444444444444,0.0,0
18,0.17768595041322313,1.0,0,0,0.0,0.7393939393939394,0.5396586345381527,0.4235294117647059,0.492073762536396,0.5314285714285715,0.6195835678109173,0.25,0.4907407407407407,0.0,0
20,0.24380165289256198,1.0,0,0,0.0,0.6060606060606061,0.5428380187416332,0.5,0.5389841475250728,0.6285714285714286,0.3843556555993247,0.45,0.4944444444444444,0.0,0
23,0.4628099173553719,0.0,0,0,0.0,0.696969696969697,0.5649263721552878,0.6235294117647059,0.7094791329666774,0.5942857142857143,0.622397298818233,0.3,0.5092592592592592,0.1111111111111111,0
39,0.4132231404958678,0.06862745098039216,0,0,0.0,0.6363636363636364,0.5021753681392236,0.8,0.5461015852474926,0.8571428571428571,0.5323579065841306,0.25,0.3851851851851852,0.0,0
38,0.6033057851239669,0.06862745098039216,0,0,0.0,0.48484848484848486,0.5356425702811245,0.7235294117647059,0.5904238110643805,0.5085714285714286,0.5520540236353405,0.2,0.5092592592592592,0.2222222222222222,0
33,0.08264462809917356,1.0,0,0,0.0,0.6363636363636364,0.5620816599732263,0.5176470588235295,0.5674538984147525,0.8171428571428572,0.4293753517163759,0.1,0.4796296296296296,0.3333333333333333,0
28,0.5785123966942148,0.06862745098039216,0,0,0.0,0.7818181818181819,0.5932061579651942,0.5058823529411764,0.5234551924943384,0.5314285714285715,0.3663477771525042,0.45,0.6,0.1111111111111111,0
24,0.35537190082644626,1.0,0,0,0.0,0.503030303030303,0.7424698795180723,0.5588235294117647,0.3966353930766742,0.68,0.7203151378728194,0.05,0.8148148148148149,0.4444444444444444,0
35,0.2809917355371901,0.06862745098039216,0,0,0.0,0.5696969696969697,0.5962182061579653,0.6235294117647059,0.530896150113232,0.5142857142857142,0.6077658975801914,0.2,0.6203703703703703,0.0,0
44,0.6942148760330579,0.0,0,0,0.0,0.5818181818181818,0.44896251673360105,0.7058823529411765,0.43998705920414105,0.64,0.5036578503095104,0.3,0.6851851851851851,0.3333333333333333,0
